Date,Last Price
15/08/1994,154.505
12/08/1994,155.22
11/08/1994,156.01
10/08/1994,156.01
09/08/1994,155.83
08/08/1994,156.67
05/08/1994,156.53
04/08/1994,154.56
03/08/1994,154.99
02/08/1994,154.46
01/08/1994,152.43
29/07/1994,154.45
28/07/1994,153.1
27/07/1994,151.12
26/07/1994,149.52
25/07/1994,151.6
22/07/1994,151.02
21/07/1994,151.75
20/07/1994,153.03
19/07/1994,153.56
18/07/1994,153.93
15/07/1994,153.15
14/07/1994,153.38
13/07/1994,153.77
12/07/1994,152.69
11/07/1994,153.12
08/07/1994,152.63
07/07/1994,152.31
06/07/1994,152.98
05/07/1994,152.6
04/07/1994,152.24
01/07/1994,151.68
30/06/1994,152.26
29/06/1994,152.66
28/06/1994,155.38
27/06/1994,154.91
24/06/1994,156.47
23/06/1994,155.89
22/06/1994,154.46
21/06/1994,154.77
20/06/1994,156.73
17/06/1994,157.41
16/06/1994,157
15/06/1994,156.25
14/06/1994,156.05
13/06/1994,156.94
10/06/1994,156.41
09/06/1994,157.15
08/06/1994,157.13
07/06/1994,157.1
06/06/1994,158.91
03/06/1994,158.72
02/06/1994,158.44
01/06/1994,158.88
31/05/1994,158.36
30/05/1994,158.04
27/05/1994,157.59
26/05/1994,157.99
25/05/1994,157.62
24/05/1994,157.96
23/05/1994,157.24
20/05/1994,156.99
19/05/1994,157.24
18/05/1994,156.22
17/05/1994,157.29
16/05/1994,157.44
13/05/1994,157.22
12/05/1994,156.57
11/05/1994,155.78
10/05/1994,155.22
09/05/1994,153.78
06/05/1994,153.46
05/05/1994,154.04
04/05/1994,153.18
03/05/1994,153.08
02/05/1994,154.79
29/04/1994,154.23
28/04/1994,153.37
27/04/1994,153.99
26/04/1994,154.91
25/04/1994,153.79
22/04/1994,154.24
21/04/1994,154.83
20/04/1994,153.82
19/04/1994,152.94
18/04/1994,151.83
15/04/1994,152.64
14/04/1994,153.98
13/04/1994,153.11
12/04/1994,152.85
11/04/1994,152.01
